product_name,retail_price,per_from_retail,wholesale_price,brand,category,sub_category
MAHOGANY ENAMEL 1509 1L KENLUX,3239.455237557155,0.8126838209092544,2047.3625475114986,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1501.5719824866155,0.6735564919271465,690.8561605916933,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,205.70789276475676,0.8177573202982702,381.2894671058566,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,652.2902498836963,0.7460445876252644,464.4686893720067,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,3220.3690649157,0.791293358256381,2950.7819074128192,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3751.2082155765916,0.8087154790609294,2988.1074453844685,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,2184.164510550462,0.7401390235965535,862.4647328106015,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,701.2274714293276,0.6752258192184585,724.0600999621668,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,1646.2131617113364,0.7684137186612294,1706.8110360926373,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,357.9402007355653,0.8374375118901585,532.517547026301,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",155.71780746106765,0.6711998475008627,277.7558652761373,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,3866.690453500679,0.6999138052900269,1911.1488220190208,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,9693.998207995579,0.6706540125983381,6394.601506332835,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,8837.936849161848,0.686475749697294,7635.234801572184,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,1428.739793619668,0.6846362035908672,2013.838770325583,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,979.0145453772863,0.7430770521454473,677.4801228361557,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,2348.8650989528583,0.6933750173695189,1029.59925986144,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,147.73185668669004,0.6976781426952025,60.49519453821947,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2831.023151847638,0.688439104302461,1001.0625336295947,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1143.3133267082276,0.6718569780447295,1227.5550217020782,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,6236.349647256717,0.7544470891439518,3968.672987316838,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2338.4565346019644,0.7605341468884683,1515.825917716906,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,2362.1004217866407,0.7589356857539724,2220.621435369963,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1355.7648117937465,0.6939800265687964,1083.66002713084,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,203.8360120811053,0.7574664674191143,240.32833433555905,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,740.4642523239919,0.68173320378366,469.5928009189508,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4161.51868105745,0.8053465240739595,3208.8549832687786,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,1840.262224066692,0.6653150953998498,1901.851246871378,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1327.1482083430187,0.8297367380338696,1740.5847542336269,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1439.1648620997742,0.7617918829336372,1189.0699864780931,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,1302.6912928966128,0.6742384553678689,1572.7165730905833,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,358.8128580150635,0.6809747105673958,548.209556414469,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",323.3176922858551,0.8074923888346798,152.63875511794967,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4188.01515233845,0.8312827230822467,3092.0874999985394,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,4679.196163922335,0.7662677170989708,3461.0291975371265,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,6802.056532482304,0.7778666745734334,5335.952140314201,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,1437.6049154550942,0.7450279949546751,1831.019969296692,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,798.4923300546304,0.6791417280429619,359.3875720169382,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,864.1081662524126,0.79597692821968,1021.2197762225422,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,133.98361080918383,0.7150698154125353,79.73530829852722,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2430.5570776734116,0.7923727487034187,889.7264905328749,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1538.8669642928369,0.6684394351555953,1313.0090721600163,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,5450.291836748546,0.7723103689053759,3617.0175503057576,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,3984.851128874535,0.7143565657039982,2705.274002659523,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3856.809144904649,0.8275259247024377,2170.363981075832,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",972.6902091918141,0.8369875566647772,850.3761554830298,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,441.46561454314343,0.8480830927360425,257.28341935744567,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,890.0637440875133,0.797526790757487,420.3588931706282,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4309.62044459744,0.751666054758723,5761.391801265459,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,5619.916650497195,0.7038885180106111,2814.0880814111774,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1883.712184079458,0.6732497235896717,712.5746989516613,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1572.3514240261397,0.8392420394255159,928.7698245657016,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2204.5867001874544,0.7722020222930877,2870.429729835068,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,521.0834919880211,0.687100700470608,488.6868864043074,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",467.3067607668098,0.7802209983080024,146.2628407663491,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4603.878285493991,0.7838682568558877,2017.3197813651252,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,9216.232287820714,0.7052140432711712,8788.423654184291,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,13767.57205412718,0.7819756151982474,4760.0813215993,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2750.843733179195,0.7896513530954337,934.4849025508652,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,1468.0284144410512,0.6652329570851602,1095.7631624799708,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,2907.4813962653157,0.7605627723033013,1737.5697825053799,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,86.19173284188972,0.6998074866231606,186.98920263015498,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,1242.544582515026,0.7454768767987586,2800.0524691025776,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,2923.526486961298,0.7808998152430204,1166.216197881151,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,3009.26396796498,0.8393604407139709,5465.802928676509,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,4831.945921626089,0.7904367396462602,2645.414834319869,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3682.9501074852296,0.8459518233462928,4191.725262665542,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1993.9726762980852,0.6897962681866497,1437.722821563815,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,547.8801421018126,0.7795360191458551,474.72334672726885,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,616.2217323760277,0.6982941022970026,351.85061239229805,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4555.322784688901,0.7421873356008308,3634.2343905956845,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,2188.1359147303124,0.7291938424095394,4676.245242474868,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,2620.7526022109787,0.7583337835753383,1408.607116712611,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1016.3613101430424,0.7028344330353876,1158.9943009221026,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2274.7180656492237,0.7717762049379112,2270.4460608774543,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,452.19571984643346,0.8382092412871601,502.7875586170205,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",385.3180993063623,0.613368636858885,314.3010291855154,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4847.864757976138,0.7538466451786605,3311.4914649693155,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,9093.65746913963,0.5886667069478904,4693.05733767198,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,6250.507378681155,0.6806373131770196,5986.470704091058,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2691.105123029164,0.6935174266284262,1250.1125240989556,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,663.6217116816657,0.7629237627636118,446.38001602302853,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1868.6372052750262,0.5924687309391965,1660.285371914313,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,188.8710424045389,0.7689551663701344,140.76850028422703,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,1697.612932440115,0.6313235174642663,2022.7080091683688,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1944.7251309060073,0.6411967577100568,1508.8618186174394,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,3268.265545035973,0.6668497491870274,3048.5874000172394,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,4447.243536085215,0.695741583931847,2752.161125233164,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,6308.6167304716055,0.618814255544024,4053.8358270268527,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1737.435006592369,0.7142035073084874,1712.5228661733047,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,318.96027274449506,0.7531414551904257,186.1214337234651,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,582.3717328619522,0.6987451211314268,625.3639119089692,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,7152.776704771173,0.7610596742079266,5214.857075145053,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,4642.920231056507,0.7682722344233105,3653.0463562588993,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,2616.1476274503516,0.6699293633787708,894.144832587826,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1072.3534525236716,0.6726910256922213,934.6431016778223,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,3972.554655725386,0.7303182327954179,2115.585856351685,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,1019.8657526477609,0.6990524217886274,481.3540424488431,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",198.57844488931698,0.7002396178433972,300.16543205752373,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4216.433272694469,0.7344536162995019,3127.702315753627,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,10635.179833517894,0.5862945662116389,6069.940195952822,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,8203.05064725935,0.7484944085368563,5122.936059531894,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2347.9397359851496,0.654706636254666,2358.208814484581,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,1435.7400360375482,0.6637346603919098,736.7765763104078,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1380.6158543598417,0.6589643073690512,1360.7797560765327,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,238.9923022997349,0.5871565358911497,153.3184411962311,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,3029.634092359423,0.6547921632011079,1687.6813340817223,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,2564.4070423157523,0.7560031441063878,1783.4331164728649,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,6958.47630156188,0.809339495703277,2165.568656075152,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,4588.145435187731,0.8317505765451536,3318.546422787519,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,5955.373845257514,0.7848305352412772,2621.3511805878447,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1768.3399838001594,0.659136152199535,1008.2817183025035,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,676.6141528809638,0.6929082171183517,342.13407287927856,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,609.2098632621048,0.8458789884038871,612.0351743930524,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,6505.639853707156,0.8074289333900121,5263.257035386839,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3935.4568126539375,0.6559785037573836,3334.5018590325753,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1088.0842708510213,0.6968884002868149,1162.734044391727,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,916.6446348064428,0.7847417345014004,708.7119011908445,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,3498.64233726697,0.6790912533674288,2708.1754668312474,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,1153.093361250555,0.6914551349097842,583.40174012235,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",458.5453124666215,0.8436631544875968,309.945481205119,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,6035.318665826486,0.7866696845600554,2850.671683161947,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,8645.846263448233,0.819358173281249,6563.680982512704,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,12136.882054383783,0.7403733172238623,7817.497848309876,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2490.384676511699,0.6527118568264685,2139.0424991132763,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,1283.7049564870238,0.7157694087214435,454.3050299216582,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,2666.096037777335,0.7018210649758527,1287.6167447392472,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,215.94941136212668,0.8498426083462745,153.29404772606108,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2420.1864528227206,0.7737040902014416,1152.4795248062285,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,3032.9242144790774,0.8351530212586213,936.5226180364723,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,5795.690406851947,0.7896234462044579,4570.760297110634,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2181.2583303954925,0.7883582480151116,2089.9171072612608,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3800.4397129215686,0.6847034955571567,3543.4337393810997,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1882.548004502757,0.6540343210110553,1824.6410324675771,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,699.961507768867,0.8279034470779224,352.8321626462404,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,732.4757695479135,0.7001838971646006,305.18486993899637,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,3515.7071286670334,0.6719724807699776,2184.7181444566277,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3295.9733528968427,0.7531129111684747,3535.4276923321527,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1150.6355888603914,0.7064240004785856,1529.8132482665878,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1057.9997075717627,0.6797319337379292,664.5980065711387,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,3366.1218750538787,0.8272989661575788,2536.980683613661,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,851.7846124867721,0.7098314502135218,472.672076020797,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",386.03380917398437,0.655566204202295,334.49401454271367,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,4129.643134342038,0.8088066404092371,2439.3388906321816,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,5083.296500759086,0.6874414415726676,8854.756862434953,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,8513.083360711538,0.7316748850372361,11420.2008726642,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2818.789184407257,0.840344710369539,1849.4828107845588,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,716.0741189350119,0.7188683029489081,913.0644637500197,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,3109.3305540113383,0.7786788278257871,2554.7118626262018,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,208.88995384174586,0.7244411512332707,147.2105625152976,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,3868.0495673668456,0.7137526607582656,1204.472424453997,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1907.4549469589451,0.8481749720392777,1923.5394502972351,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,7015.146806781695,0.7321743561638068,2119.2427665907408,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2183.8342836657503,0.6823743844158191,2004.6272286078563,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,3705.085514327848,0.6607738806673498,5048.41781591906,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1792.7337600807548,0.6708774532310422,1578.8808537470484,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,406.5842932617992,0.7237438571979525,421.43130372636716,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,580.3471326551241,0.7310776287799042,751.1032329518546,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,4365.214771043227,0.684299956128346,4615.993742280978,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,2445.5320273361876,0.7860606405945405,2278.007984133142,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1175.5446880341622,0.7834031072943128,1326.4811055049665,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,1900.841192437677,0.7774463806432713,1353.9853950975898,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,3653.1530481933924,0.654186243343926,2485.4200651087285,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,1209.8015349221878,0.8199555671420169,418.427475333261,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",327.9405219985567,0.6854539621386548,297.92359131651455,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,2866.6775510633825,0.8375111627664209,1954.0636051734514,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,5755.835588650877,0.5730872757950424,2841.6725060984345,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,9689.602101107403,0.6646396682439064,3676.7660948977186,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,1864.7307977645619,0.7092260719818906,827.4769621972242,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,717.571717043066,0.6525719422446276,627.7907292276661,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1356.6081642990546,0.7365783841336034,1570.6359876259007,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,150.78688726811237,0.581658872771865,127.8197542338327,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2238.4812728082284,0.5827819261569337,1706.694075052294,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,2064.3356814415138,0.6794386094655698,1121.643825514654,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,5178.008401690131,0.7355413739847488,2142.0473590544575,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,2233.5095865567964,0.6567067142108008,1041.6616927287957,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,2844.28104036881,0.7431902704066781,2125.682139206263,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",1730.9081858993013,0.5806766687427009,1175.2731144177299,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,307.0174871402191,0.6675118201088381,155.47986809661768,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,294.8525684214772,0.7480628795159846,501.60651050532175,JAT,Paints,Wood Putty
WOOD LACQUER SATIN 1L F5588 SUNNY,6201.705587444479,0.6173709389508728,3224.0414972922695,Causeway Paints,Paints,Wood Lacquer & Varnish
BLACK BOARD PAINT BLACK 1L KENLUX,3908.486076276835,0.6539952332200709,2336.42681286767,Causeway Paints,Paints,Black Board & Paints
DARK GREEN 12 S/P TOA,1830.6488251295389,0.6658189007052018,693.007588737895,TOA,Paints,Toa Spray Paints
FLOOR POLISH RED 400G ROYAL,765.4405351913999,0.6144029235499925,912.3530085252173,ROYAL,Paints,Floor Polish
171 UNIVERSAL THINNER 1L CAUSEWAY,2005.3086065978193,0.7152032849842339,1166.7009455442158,Causeway Paints,Paints,Thinner
WALL FILLER LUXURY 1L CAUSEWAY,960.5924892656017,0.659387475277479,461.09873059644065,Causeway Paints,Paints,Wall Filler & Putty
"3"" SCRAPER RHP",181.31308878752674,0.6937674819503731,181.70722859546225,AMT,Paints,Paints Preparation
ZINC PHOSPHATE QD PRIMER BLACK 1L,5183.689702097612,0.7490319989800454,2036.573225704955,Causeway Paints,Paints,Decorative Paints
SPRAY GUN F75G 1.3MM / 1.4MM VOYLET,10138.182896516453,0.5751700314470918,4851.92492788527,VOYLET,Paints,Paint Accessories
ICI GENERAL PURPOSE STOPER 1.5KG,11919.286159868661,0.7204199703600748,3723.99322427293,Dulux,Paints,Auto Paint
BLUE NAX SUPER HIGH PERFORMANCE CLEAR (4:1) 1L…,2025.9067276621638,0.6854256772048891,1723.0319644621961,Nippon,Paints,Auto Primer
SF SUPIRI METAL FILLER & HARDENER 450G,1022.9502303975034,0.6239108580600617,742.8274966482486,SF SUPIRI,Paints,Auto Filler
BRILLIANT WHITE 101A (AUTO/SUNNY) 500ML,1549.7561430778196,0.6858976891343769,1387.7554764002698,Causeway Paints,Paints,Solid Colors
CHINESE LACQUER 100ML DELTEX,79.4169878988693,0.666882106046822,104.84810037432679,Deltex,Paints,Chinese Lacquer
BRILLIANT WHITE 1L LUXURY SHIELD 9102A,2627.6347484874536,0.6860275829236576,1830.1366404801793,Causeway Paints,Paints,Shield Paint
BRILLIANT WHITE 1L LUXURY GLO 9102A,1860.4053791280162,0.6833459825366072,1689.1861628362703,Causeway Paints,Paints,Interior Paint
RED FLOOR PAINT QD02 1L KENLUX,6070.615418340369,0.7261312694641029,2858.134525614574,Causeway Paints,Paints,Floor Paint
BROWN ANTICORROSIVE AC06 1L KENLUX,3955.619291816711,0.634712491562277,2546.459754663005,Causeway Paints,Paints,Anticorrosive
MAHOGANY ENAMEL 1509 1L KENLUX,4744.022523249828,0.7327628288135856,3622.3010935495117,Causeway Paints,Paints,Enamel Paint
"4"" CLASSIC PAINT BRUSH HARRIS",958.9852152458317,0.6491084821076949,1205.9332825636827,Harris,Paints,Paint Brush
PAINT REMOVER 190ML,662.7443205380472,0.7268432698866096,186.93403385108218,Sayerlack,Paints,Wood Preservative
W/B WOOD PUTTY 17 TEAK 250G JAT,706.54570250041,0.6816996220953545,257.19616522990316,JAT,Paints,Wood Putty
